length,total_time,n_points_x,n_points_t,n_points_rand,n_points_init,n_points_boundary,weight_residual,weight_initial,weight_boundary,adapt_weights,layers,neurons_per_layer,epochs,learning_rate,activation,c,a,phi,equation,boundary_condition,hard_constraint,exact,collocation_points,tag,loss,loss_residual,loss_initial,loss_boundary,l2_error,l2_error_init
1.0,1.0,150,150,22500,150,150,1.0,1.0,1.0,True,4,80,60000,0.002,sigmoid,3.0,1.0,4.0,linear,zero,False,True,latin,eq1_sig_soft_aweight_platin,138.49417114257812,0.7612602114677429,137.7312469482422,0.0016680574044585228,tensor(149.9510),tensor(11.9408)
