length,total_time,n_points_x,n_points_t,n_points_rand,n_points_init,n_points_boundary,weight_residual,weight_initial,weight_boundary,adapt_weights,layers,neurons_per_layer,epochs,learning_rate,activation,c,a,phi,equation,boundary_condition,hard_constraint,exact,collocation_points,tag,loss,loss_residual,loss_initial,loss_boundary,l2_error,l2_error_init
1.0,1.0,150,150,22500,150,150,1.0,1.0,1.0,False,4,80,60000,0.002,atanh,3.0,1.0,4.0,linear,reflective,True,True,latin,eq2_atanh_hard_cweight_platin,774.5917358398438,754.6889038085938,5.446308135986328,14.45656967163086,tensor(966.1157),tensor(0.)
